"Parameter","Rhat","nRows"
"Cov[57, 51]",1.06538646846366,4983
"Cov[57, 52]",1.06003206762919,4983
"Cov[57, 53]",1.03483857024339,4983
"Cov[57, 54]",1.05479688108192,4983
"Cov[57, 55]",1.05639139806902,4983
"Cov[57, 56]",1.02112196659847,4983
"Cov[57, 57]",1.03361946139441,4983
"Cov[57, 58]",1.02561086532884,4983
"Cov[57, 59]",1.15864199353479,4983
"Cov[57, 60]",1.00018761579432,4983
"Cov[57, 61]",1.075048559911,4983
"Cov[57, 62]",1.0588845788378,4983
"Cov[57, 63]",1.09201863371378,4983
"Cov[57, 64]",1.04715190635691,4983
"Cov[57, 65]",1.04043679087799,4983
"Cov[57, 66]",1.07265106613764,4983
"Cov[57, 67]",1.05553966405695,4983
"Cov[57, 68]",1.07764819903868,4983
"Cov[57, 69]",1.02389665284074,4983
"Cov[57, 70]",1.00260081024095,4983
"Cov[58, 1]",1.05542858012787,4983
"Cov[58, 2]",1.05936246750373,4983
"Cov[58, 3]",1.05236588457535,4983
"Cov[58, 4]",1.03665225600647,4983
"Cov[58, 5]",1.05239001376613,4983
"Cov[58, 6]",1.15975339830185,4983
"Cov[58, 7]",1.08070762209707,4983
"Cov[58, 8]",1.03928696568539,4983
"Cov[58, 9]",1.12867478096551,4983
"Cov[58, 10]",1.12115489174292,4983
"Cov[58, 11]",1.10535154004416,4983
"Cov[58, 12]",1.01924696432818,4983
"Cov[58, 13]",1.03088025749806,4983
"Cov[58, 14]",1.19098793538296,4983
"Cov[58, 15]",1.0125293664866,4983
"Cov[58, 16]",1.01739690263228,4983
"Cov[58, 17]",1.02195091755865,4983
"Cov[58, 18]",1.08339208443838,4983
"Cov[58, 19]",1.11787311780572,4983
"Cov[58, 20]",1.13800465334982,4983
"Cov[58, 21]",1.08444318637457,4983
"Cov[58, 22]",1.01783319584399,4983
"Cov[58, 23]",1.01483651308008,4983
"Cov[58, 24]",1.00585183064119,4983
"Cov[58, 25]",1.0133187788937,4983
"Cov[58, 26]",1.09842892208994,4983
"Cov[58, 27]",1.08312677690647,4983
"Cov[58, 28]",1.0253419657586,4983
"Cov[58, 29]",1.000526930508,4983
"Cov[58, 30]",1.07813345060217,4983
"Cov[58, 31]",1.06215683545069,4983
"Cov[58, 32]",1.00857542279656,4983
"Cov[58, 33]",1.03586815500757,4983
"Cov[58, 34]",1.01635812035701,4983
"Cov[58, 35]",1.03980515774411,4983
"Cov[58, 36]",1.04743103561268,4983
"Cov[58, 37]",1.00857736318225,4983
"Cov[58, 38]",1.00333688924515,4983
"Cov[58, 39]",1.00357078197456,4983
"Cov[58, 40]",1.09640462502655,4983
"Cov[58, 41]",1.00333850522782,4983
"Cov[58, 42]",1.05781870305683,4983
"Cov[58, 43]",1.06662272233442,4983
"Cov[58, 44]",1.03795984643357,4983
"Cov[58, 45]",1.06393504840524,4983
"Cov[58, 46]",1.04269212278178,4983
"Cov[58, 47]",1.01847061846794,4983
"Cov[58, 48]",1.03070728690867,4983
"Cov[58, 49]",1.02042190470143,4983
"Cov[58, 50]",1.11147943353225,4983
"Cov[58, 51]",1.18516212659939,4983
"Cov[58, 52]",1.00971331039867,4983
"Cov[58, 53]",1.02102900268046,4983
"Cov[58, 54]",1.04563165189945,4983
"Cov[58, 55]",1.01645609609271,4983
"Cov[58, 56]",1.15577888581689,4983
"Cov[58, 57]",1.02561086532884,4983
"Cov[58, 58]",1.00005085030464,4983
"Cov[58, 59]",1.04464200271639,4983
"Cov[58, 60]",1.11686164316887,4983
"Cov[58, 61]",1.01127090306192,4983
"Cov[58, 62]",1.12359820576686,4983
"Cov[58, 63]",1.05700591291611,4983
"Cov[58, 64]",1.10139719194434,4983
"Cov[58, 65]",1.02270956885892,4983
"Cov[58, 66]",1.02979729773162,4983
"Cov[58, 67]",1.17881187307032,4983
"Cov[58, 68]",1.01115029695083,4983
"Cov[58, 69]",1.16711986856686,4983
"Cov[58, 70]",1.05383848898949,4983
"Cov[59, 1]",1.21036117760895,4983
"Cov[59, 2]",1.05621799898625,4983
"Cov[59, 3]",1.15494445007396,4983
"Cov[59, 4]",1.14927243843452,4983
"Cov[59, 5]",1.19687688754911,4983
"Cov[59, 6]",1.13788088698093,4983
"Cov[59, 7]",1.08547287100094,4983
"Cov[59, 8]",1.00695246961779,4983
"Cov[59, 9]",1.18382515149188,4983
"Cov[59, 10]",1.27950993171085,4983
"Cov[59, 11]",1.06110449060275,4983
"Cov[59, 12]",1.01973163470581,4983
"Cov[59, 13]",1.21216558502782,4983
"Cov[59, 14]",1.36741088902533,4983
"Cov[59, 15]",1.03433718786998,4983
"Cov[59, 16]",1.19002248611103,4983
"Cov[59, 17]",1.06112401494834,4983
"Cov[59, 18]",1.03584077582869,4983
"Cov[59, 19]",1.0762757439345,4983
"Cov[59, 20]",1.34751017254058,4983
"Cov[59, 21]",1.08367167069241,4983
"Cov[59, 22]",1.09345746668456,4983
"Cov[59, 23]",1.10954416938751,4983
"Cov[59, 24]",1.03110497342677,4983
"Cov[59, 25]",1.04786811553784,4983
"Cov[59, 26]",1.01227713734375,4983
"Cov[59, 27]",1.37537017891821,4983
"Cov[59, 28]",1.0681011820153,4983
"Cov[59, 29]",1.17797399573665,4983
"Cov[59, 30]",1.15433837736015,4983
"Cov[59, 31]",1.01564013545473,4983
"Cov[59, 32]",1.11944445552147,4983
"Cov[59, 33]",1.00758755663379,4983
"Cov[59, 34]",1.16979781781156,4983
"Cov[59, 35]",1.086434970386,4983
"Cov[59, 36]",1.04875246519856,4983
"Cov[59, 37]",1.15147423125083,4983
"Cov[59, 38]",1.09066002856828,4983
"Cov[59, 39]",1.08003434651412,4983
"Cov[59, 40]",1.0737095151172,4983
"Cov[59, 41]",1.20903242070864,4983
"Cov[59, 42]",1.11305521294767,4983
"Cov[59, 43]",1.00128186512416,4983
"Cov[59, 44]",1.13618155933425,4983
"Cov[59, 45]",1.12321698286171,4983
"Cov[59, 46]",1.0207693007321,4983
"Cov[59, 47]",1.25007472039151,4983
"Cov[59, 48]",1.02416625875739,4983
"Cov[59, 49]",1.02465554116809,4983
"Cov[59, 50]",1.23898905137098,4983
"Cov[59, 51]",1.05530822009231,4983
"Cov[59, 52]",1.05044655656736,4983
"Cov[59, 53]",1.16542064864728,4983
"Cov[59, 54]",1.12147609390988,4983
"Cov[59, 55]",1.10983901323797,4983
"Cov[59, 56]",1.0014525768278,4983
"Cov[59, 57]",1.15864199353479,4983
"Cov[59, 58]",1.04464200271639,4983
"Cov[59, 59]",1.05512011648596,4983
"Cov[59, 60]",1.35609475308669,4983
"Cov[59, 61]",1.05059407874198,4983
"Cov[59, 62]",1.19316076190307,4983
"Cov[59, 63]",1.1605758378624,4983
"Cov[59, 64]",1.1233924599591,4983
"Cov[59, 65]",1.10615404070622,4983
"Cov[59, 66]",1.26394401972107,4983
"Cov[59, 67]",1.20889759114645,4983
"Cov[59, 68]",1.19430817851906,4983
"Cov[59, 69]",1.08526283202319,4983
"Cov[59, 70]",1.0622890446213,4983
"Cov[60, 1]",1.0319226540645,4983
"Cov[60, 2]",1.1981738285164,4983
"Cov[60, 3]",1.06835328511461,4983
"Cov[60, 4]",1.13812357767243,4983
"Cov[60, 5]",1.22689825550822,4983
"Cov[60, 6]",1.22382161027332,4983
"Cov[60, 7]",1.27375987641991,4983
"Cov[60, 8]",1.01494029665181,4983
"Cov[60, 9]",1.02493993562676,4983
"Cov[60, 10]",1.13584363395712,4983
"Cov[60, 11]",1.12933824258554,4983
"Cov[60, 12]",1.24033029727678,4983
"Cov[60, 13]",1.07641572808856,4983
"Cov[60, 14]",1.13579923077497,4983
"Cov[60, 15]",1.08948321335884,4983
"Cov[60, 16]",1.12016611149038,4983
"Cov[60, 17]",1.01882816010747,4983
"Cov[60, 18]",1.17951989775625,4983
"Cov[60, 19]",1.09632989758909,4983
"Cov[60, 20]",1.01175570834827,4983
"Cov[60, 21]",1.18466655883807,4983
"Cov[60, 22]",1.05704091736073,4983
"Cov[60, 23]",1.10791444308401,4983
"Cov[60, 24]",1.01846678844967,4983
"Cov[60, 25]",1.03866073595064,4983
"Cov[60, 26]",1.30755564985918,4983
"Cov[60, 27]",1.24413453191612,4983
"Cov[60, 28]",1.2493872334578,4983
"Cov[60, 29]",1.02499239805961,4983
"Cov[60, 30]",1.11208507611911,4983
"Cov[60, 31]",1.00310680800681,4983
"Cov[60, 32]",1.25930794072374,4983
"Cov[60, 33]",1.03075667673788,4983
"Cov[60, 34]",1.0220355186802,4983
"Cov[60, 35]",1.00870990472105,4983
"Cov[60, 36]",1.11248346475557,4983
"Cov[60, 37]",1.08032315226994,4983
"Cov[60, 38]",1.10820384634685,4983
"Cov[60, 39]",1.11703959079424,4983
"Cov[60, 40]",1.16277815331668,4983
"Cov[60, 41]",1.12277976477181,4983
"Cov[60, 42]",1.36103143938711,4983
"Cov[60, 43]",1.04318061666723,4983
"Cov[60, 44]",1.11423898717107,4983
"Cov[60, 45]",1.11573301196428,4983
"Cov[60, 46]",1.00215146098208,4983
"Cov[60, 47]",1.38956274091392,4983
"Cov[60, 48]",1.1064742726502,4983
"Cov[60, 49]",1.02907596825369,4983
"Cov[60, 50]",1.01127019090582,4983
"Cov[60, 51]",1.20685933022047,4983
"Cov[60, 52]",1.15876254990938,4983
"Cov[60, 53]",1.2692661879783,4983
"Cov[60, 54]",1.05337688545362,4983
"Cov[60, 55]",1.38933966637336,4983
"Cov[60, 56]",1.18779323519553,4983
"Cov[60, 57]",1.00018761579432,4983
"Cov[60, 58]",1.11686164316887,4983
"Cov[60, 59]",1.35609475308669,4983
"Cov[60, 60]",1.20760895118333,4983
"Cov[60, 61]",1.22040949194188,4983
"Cov[60, 62]",1.0113101812321,4983
"Cov[60, 63]",1.08106495493881,4983
"Cov[60, 64]",1.11343678237756,4983
"Cov[60, 65]",1.06091527949364,4983
"Cov[60, 66]",1.35197145689404,4983
"Cov[60, 67]",1.14474235804286,4983
"Cov[60, 68]",1.01805733423111,4983
"Cov[60, 69]",1.01392033103423,4983
"Cov[60, 70]",1.05939317617462,4983
"Cov[61, 1]",1.04193776197882,4983
"Cov[61, 2]",1.07857989840408,4983
"Cov[61, 3]",1.02733034857834,4983
"Cov[61, 4]",1.43186951178996,4983
"Cov[61, 5]",1.08529020510965,4983
"Cov[61, 6]",1.14198816288897,4983
"Cov[61, 7]",1.20571210125869,4983
"Cov[61, 8]",1.1288766359311,4983
"Cov[61, 9]",1.03032686420887,4983
"Cov[61, 10]",1.02368382944615,4983
"Cov[61, 11]",1.00723306873319,4983
"Cov[61, 12]",1.06346614874648,4983
"Cov[61, 13]",1.07392497751795,4983
"Cov[61, 14]",1.12398067700433,4983
"Cov[61, 15]",1.1091758822284,4983
"Cov[61, 16]",1.04064113741515,4983
"Cov[61, 17]",1.01135625289065,4983
"Cov[61, 18]",1.30101870071564,4983
"Cov[61, 19]",1.11946868404263,4983
"Cov[61, 20]",1.04511359590208,4983
"Cov[61, 21]",1.02272984791387,4983
"Cov[61, 22]",1.06005855184489,4983
"Cov[61, 23]",1.23529422495866,4983
"Cov[61, 24]",1.02691001316191,4983
"Cov[61, 25]",1.06424011143912,4983
"Cov[61, 26]",1.04714824491093,4983
"Cov[61, 27]",1.05596616635444,4983
"Cov[61, 28]",1.07656740648465,4983
"Cov[61, 29]",1.00680068697929,4983
"Cov[61, 30]",1.22910619471395,4983
"Cov[61, 31]",1.17873631701185,4983
"Cov[61, 32]",1.15070579882762,4983
"Cov[61, 33]",1.21171185546731,4983
"Cov[61, 34]",1.1054366144402,4983
"Cov[61, 35]",1.08456744542679,4983
"Cov[61, 36]",1.02097766512094,4983
"Cov[61, 37]",1.06263416589682,4983
"Cov[61, 38]",1.05558212838998,4983
"Cov[61, 39]",1.02967956049706,4983
"Cov[61, 40]",1.01033980759672,4983
"Cov[61, 41]",1.1127236820382,4983
"Cov[61, 42]",1.05175156755068,4983
"Cov[61, 43]",1.00934797636994,4983
"Cov[61, 44]",1.02268324937041,4983
"Cov[61, 45]",1.11089477206256,4983
"Cov[61, 46]",1.20123044377933,4983
"Cov[61, 47]",1.02479661484505,4983
"Cov[61, 48]",1.12383732080995,4983
"Cov[61, 49]",1.01237457186752,4983
"Cov[61, 50]",1.02888385150162,4983
"Cov[61, 51]",1.00689801512937,4983
"Cov[61, 52]",1.09261258689894,4983
"Cov[61, 53]",1.03026381070449,4983
"Cov[61, 54]",1.04080409609793,4983
"Cov[61, 55]",1.06541535551516,4983
"Cov[61, 56]",1.00949866551754,4983
"Cov[61, 57]",1.075048559911,4983
"Cov[61, 58]",1.01127090306192,4983
"Cov[61, 59]",1.05059407874198,4983
"Cov[61, 60]",1.22040949194188,4983
"Cov[61, 61]",1.00769597981547,4983
"Cov[61, 62]",1.0179202879794,4983
"Cov[61, 63]",1.08315731226799,4983
"Cov[61, 64]",1.0439653316394,4983
"Cov[61, 65]",1.02836612721234,4983
"Cov[61, 66]",1.1132460253077,4983
"Cov[61, 67]",1.16889148171921,4983
"Cov[61, 68]",1.1586688793983,4983
"Cov[61, 69]",1.09031278798489,4983
"Cov[61, 70]",1.03709866354552,4983
"Cov[62, 1]",1.04332788878669,4983
"Cov[62, 2]",1.07468607694376,4983
"Cov[62, 3]",1.0038156376679,4983
"Cov[62, 4]",1.07195728247373,4983
"Cov[62, 5]",1.11025857012029,4983
"Cov[62, 6]",1.03972405522975,4983
"Cov[62, 7]",1.02445152957664,4983
"Cov[62, 8]",1.09033176596215,4983
"Cov[62, 9]",1.0228487388863,4983
"Cov[62, 10]",1.00437695942458,4983
"Cov[62, 11]",1.16599915974603,4983
"Cov[62, 12]",1.02981861468753,4983
"Cov[62, 13]",1.13194278806873,4983
"Cov[62, 14]",1.11711587955328,4983
"Cov[62, 15]",1.08261097025619,4983
"Cov[62, 16]",1.02908793478494,4983
"Cov[62, 17]",1.02693983637011,4983
"Cov[62, 18]",1.12825970272471,4983
"Cov[62, 19]",1.02008309899355,4983
"Cov[62, 20]",1.08415614087966,4983
"Cov[62, 21]",1.01351289155238,4983
"Cov[62, 22]",1.19168378517165,4983
"Cov[62, 23]",1.03008962251654,4983
"Cov[62, 24]",1.00922587099137,4983
"Cov[62, 25]",1.01566178557393,4983
"Cov[62, 26]",1.22078262327751,4983
"Cov[62, 27]",1.25114721660312,4983
"Cov[62, 28]",1.03411183944727,4983
"Cov[62, 29]",1.06416831751423,4983
"Cov[62, 30]",1.08525554490336,4983
"Cov[62, 31]",1.18515919340339,4983
"Cov[62, 32]",1.0201970680473,4983
"Cov[62, 33]",1.03640423795792,4983
"Cov[62, 34]",1.05284800357995,4983
"Cov[62, 35]",1.13950558681358,4983
"Cov[62, 36]",1.10376757769809,4983
"Cov[62, 37]",1.12381981108426,4983
"Cov[62, 38]",1.03166382018419,4983
"Cov[62, 39]",1.18025085214121,4983
"Cov[62, 40]",1.12586465008426,4983
"Cov[62, 41]",1.09288880321914,4983
"Cov[62, 42]",1.0675284330335,4983
"Cov[62, 43]",1.0390712545975,4983
"Cov[62, 44]",1.18069918193364,4983
"Cov[62, 45]",1.04484162093512,4983
"Cov[62, 46]",1.09166106565445,4983
"Cov[62, 47]",1.14727231411512,4983
"Cov[62, 48]",1.0349654684518,4983
"Cov[62, 49]",1.08783830601507,4983
"Cov[62, 50]",1.05181941841843,4983
"Cov[62, 51]",1.00648043450203,4983
"Cov[62, 52]",1.05252853566511,4983
"Cov[62, 53]",1.16946179369867,4983
"Cov[62, 54]",1.15323745862014,4983
"Cov[62, 55]",1.09835179241641,4983
"Cov[62, 56]",1.03102006109419,4983
"Cov[62, 57]",1.0588845788378,4983
"Cov[62, 58]",1.12359820576686,4983
"Cov[62, 59]",1.19316076190307,4983
"Cov[62, 60]",1.0113101812321,4983
"Cov[62, 61]",1.0179202879794,4983
"Cov[62, 62]",1.07139974046634,4983
"Cov[62, 63]",1.05505258942744,4983
"Cov[62, 64]",1.00339196768865,4983
"Cov[62, 65]",1.1991681484311,4983
"Cov[62, 66]",1.00622596600559,4983
"Cov[62, 67]",1.18361465136893,4983
"Cov[62, 68]",1.14712945892326,4983
"Cov[62, 69]",1.11793671140584,4983
"Cov[62, 70]",1.09507452466798,4983
"Cov[63, 1]",1.0578130461723,4983
"Cov[63, 2]",1.19979938774497,4983
"Cov[63, 3]",1.07106999850632,4983
"Cov[63, 4]",1.19773902215193,4983
"Cov[63, 5]",1.09803205764003,4983
"Cov[63, 6]",1.05004090410762,4983
"Cov[63, 7]",1.07876853252638,4983
"Cov[63, 8]",1.13937624028733,4983
"Cov[63, 9]",1.06005125378489,4983
"Cov[63, 10]",1.04747617158964,4983
"Cov[63, 11]",1.1941277013234,4983
"Cov[63, 12]",1.05786762559112,4983
"Cov[63, 13]",1.18939125750691,4983
"Cov[63, 14]",1.15851371382846,4983
"Cov[63, 15]",1.16469266644516,4983
"Cov[63, 16]",1.0515041737636,4983
"Cov[63, 17]",1.06259070931566,4983
"Cov[63, 18]",1.00137481303723,4983
"Cov[63, 19]",1.05402400950767,4983
"Cov[63, 20]",1.21027523834063,4983
"Cov[63, 21]",1.06194461560816,4983
"Cov[63, 22]",1.25594563436026,4983
"Cov[63, 23]",1.14892670185251,4983
"Cov[63, 24]",1.07034457004851,4983
"Cov[63, 25]",1.08712934313047,4983
"Cov[63, 26]",1.14861403540169,4983
"Cov[63, 27]",1.13124237747061,4983
"Cov[63, 28]",1.08120869823143,4983
"Cov[63, 29]",1.20289593957794,4983
"Cov[63, 30]",1.01136597754944,4983
"Cov[63, 31]",1.14820970304116,4983
"Cov[63, 32]",1.08979573173631,4983
"Cov[63, 33]",1.00892201578608,4983
"Cov[63, 34]",1.018332760727,4983
"Cov[63, 35]",1.03016591666972,4983
"Cov[63, 36]",1.10004549277372,4983
"Cov[63, 37]",1.06047649806334,4983
"Cov[63, 38]",1.13817439919005,4983
"Cov[63, 39]",1.21464772177104,4983
"Cov[63, 40]",1.14810201795288,4983
"Cov[63, 41]",1.05423160238822,4983
"Cov[63, 42]",1.21505167684146,4983
"Cov[63, 43]",1.06005370462288,4983
"Cov[63, 44]",1.0015747046979,4983
"Cov[63, 45]",1.07551997086579,4983
"Cov[63, 46]",1.02589465782582,4983
"Cov[63, 47]",1.12326867335466,4983
"Cov[63, 48]",1.01409618782738,4983
"Cov[63, 49]",1.00885936854987,4983
"Cov[63, 50]",1.00806197456379,4983
"Cov[63, 51]",1.05966034696658,4983
"Cov[63, 52]",1.26759834760664,4983
"Cov[63, 53]",1.22806057361864,4983
"Cov[63, 54]",1.01224663342309,4983
"Cov[63, 55]",1.00357156380634,4983
"Cov[63, 56]",1.01482829830572,4983
"Cov[63, 57]",1.09201863371378,4983
"Cov[63, 58]",1.05700591291611,4983
"Cov[63, 59]",1.1605758378624,4983
"Cov[63, 60]",1.08106495493881,4983
"Cov[63, 61]",1.08315731226799,4983
"Cov[63, 62]",1.05505258942744,4983
"Cov[63, 63]",1.02993041060101,4983
"Cov[63, 64]",1.15713246129942,4983
"Cov[63, 65]",1.00989708537534,4983
"Cov[63, 66]",1.04263585068588,4983
"Cov[63, 67]",1.06883720519094,4983
"Cov[63, 68]",1.15571894074586,4983
"Cov[63, 69]",1.0404260723455,4983
"Cov[63, 70]",1.04172816409965,4983
"Cov[64, 1]",1.01715348655924,4983
"Cov[64, 2]",1.2440601613342,4983
"Cov[64, 3]",1.07210312039289,4983
"Cov[64, 4]",1.17385771494635,4983
"Cov[64, 5]",1.19443283104632,4983
"Cov[64, 6]",1.01055163073793,4983
"Cov[64, 7]",1.07697184737352,4983
"Cov[64, 8]",1.0458843861502,4983
"Cov[64, 9]",1.05603615585056,4983
"Cov[64, 10]",1.0152860444154,4983
"Cov[64, 11]",1.25975910324087,4983
"Cov[64, 12]",1.14675196530464,4983
"Cov[64, 13]",1.25550437369654,4983
"Cov[64, 14]",1.34658889713675,4983
"Cov[64, 15]",1.12055081740538,4983
"Cov[64, 16]",1.06990551210177,4983
"Cov[64, 17]",1.05448770610336,4983
"Cov[64, 18]",1.09799284726002,4983
"Cov[64, 19]",1.2130943720661,4983
"Cov[64, 20]",1.07792953778796,4983
"Cov[64, 21]",1.00477334366498,4983
"Cov[64, 22]",1.31934607153525,4983
"Cov[64, 23]",1.21400667970767,4983
"Cov[64, 24]",1.20099955088962,4983
"Cov[64, 25]",1.00503576864636,4983
"Cov[64, 26]",1.0237355366481,4983
"Cov[64, 27]",1.37269197083182,4983
"Cov[64, 28]",1.10598367337166,4983
"Cov[64, 29]",1.09243611271303,4983
"Cov[64, 30]",1.16191480782674,4983
"Cov[64, 31]",1.0689756390369,4983
"Cov[64, 32]",1.01823304884225,4983
"Cov[64, 33]",1.0479487104821,4983
"Cov[64, 34]",1.0575777210523,4983
"Cov[64, 35]",1.00416009787005,4983
"Cov[64, 36]",1.16216860251166,4983
"Cov[64, 37]",1.25091287295385,4983
"Cov[64, 38]",1.11023027505127,4983
"Cov[64, 39]",1.34033192915187,4983
"Cov[64, 40]",1.40841534441595,4983
"Cov[64, 41]",1.0277044650681,4983
"Cov[64, 42]",1.17817713335072,4983
"Cov[64, 43]",1.03956755687118,4983
"Cov[64, 44]",1.25263046865599,4983
"Cov[64, 45]",1.07712512548613,4983
"Cov[64, 46]",1.04329586472579,4983
"Cov[64, 47]",1.13206762131388,4983
"Cov[64, 48]",1.01133256873352,4983
"Cov[64, 49]",1.02171526811853,4983
"Cov[64, 50]",1.10534184831448,4983
"Cov[64, 51]",1.03369787382352,4983
"Cov[64, 52]",1.02789180092306,4983
"Cov[64, 53]",1.33952689054069,4983
"Cov[64, 54]",1.0061888235307,4983
"Cov[64, 55]",1.17403672692314,4983
"Cov[64, 56]",1.12744418614907,4983
"Cov[64, 57]",1.04715190635691,4983
"Cov[64, 58]",1.10139719194434,4983
"Cov[64, 59]",1.1233924599591,4983
"Cov[64, 60]",1.11343678237756,4983
"Cov[64, 61]",1.0439653316394,4983
"Cov[64, 62]",1.00339196768865,4983
"Cov[64, 63]",1.15713246129942,4983
"Cov[64, 64]",1.15372613288653,4983
"Cov[64, 65]",1.11815844182177,4983
"Cov[64, 66]",1.14941748199927,4983
"Cov[64, 67]",1.13495030708555,4983
"Cov[64, 68]",1.14077288005928,4983
"Cov[64, 69]",1.21759703856302,4983
"Cov[64, 70]",1.09847943971283,4983
"Cov[65, 1]",1.04684154002769,4983
"Cov[65, 2]",1.09279025760101,4983
"Cov[65, 3]",1.10172727285804,4983
"Cov[65, 4]",1.17155365398785,4983
"Cov[65, 5]",1.07996788712524,4983
"Cov[65, 6]",1.07327714617709,4983
"Cov[65, 7]",1.01575671081038,4983
"Cov[65, 8]",1.05317557880274,4983
"Cov[65, 9]",1.0138311245132,4983
"Cov[65, 10]",1.15782081965804,4983
"Cov[65, 11]",1.09358822578756,4983
"Cov[65, 12]",1.03319655931798,4983
"Cov[65, 13]",1.01225622565087,4983
"Cov[65, 14]",1.05135604397588,4983
"Cov[65, 15]",1.15770374233098,4983
"Cov[65, 16]",1.08251145997264,4983
"Cov[65, 17]",1.0237455108061,4983
"Cov[65, 18]",1.11582532776907,4983
"Cov[65, 19]",1.00858140679262,4983
"Cov[65, 20]",1.00079026232005,4983
"Cov[65, 21]",1.03305636218452,4983
"Cov[65, 22]",1.06435930950622,4983
"Cov[65, 23]",1.04257411272814,4983
"Cov[65, 24]",1.00545057998612,4983
"Cov[65, 25]",1.03005339815438,4983
"Cov[65, 26]",1.03470793115248,4983
"Cov[65, 27]",1.01229380742815,4983
"Cov[65, 28]",1.17546954297053,4983
"Cov[65, 29]",1.00079634109028,4983
"Cov[65, 30]",1.14589074879217,4983
"Cov[65, 31]",1.15467071537704,4983
"Cov[65, 32]",1.08578433789829,4983
"Cov[65, 33]",1.05176467060784,4983
"Cov[65, 34]",1.23625734011719,4983
"Cov[65, 35]",1.10586431724344,4983
"Cov[65, 36]",1.0518509086848,4983
"Cov[65, 37]",1.02427789840537,4983
"Cov[65, 38]",1.00033593290067,4983
"Cov[65, 39]",1.13004874874058,4983
"Cov[65, 40]",1.17453266650373,4983
"Cov[65, 41]",1.11224946796037,4983
"Cov[65, 42]",1.09243015960366,4983
"Cov[65, 43]",1.01996574266121,4983
"Cov[65, 44]",1.11266844468289,4983
"Cov[65, 45]",1.01498864646355,4983
"Cov[65, 46]",1.00008223668151,4983
"Cov[65, 47]",1.01157615612617,4983
"Cov[65, 48]",1.04888045939182,4983
"Cov[65, 49]",1.00721787509428,4983
"Cov[65, 50]",1.00239637893165,4983
"Cov[65, 51]",1.01640533884975,4983
"Cov[65, 52]",1.10899759018477,4983
"Cov[65, 53]",1.05976056419577,4983
"Cov[65, 54]",1.01363515468024,4983
"Cov[65, 55]",1.00780581214133,4983
"Cov[65, 56]",1.04960861423995,4983
"Cov[65, 57]",1.04043679087799,4983
"Cov[65, 58]",1.02270956885892,4983
"Cov[65, 59]",1.10615404070622,4983
"Cov[65, 60]",1.06091527949364,4983
"Cov[65, 61]",1.02836612721234,4983
"Cov[65, 62]",1.1991681484311,4983
"Cov[65, 63]",1.00989708537534,4983
"Cov[65, 64]",1.11815844182177,4983
"Cov[65, 65]",1.03858110806191,4983
"Cov[65, 66]",1.02162239101794,4983
"Cov[65, 67]",1.08016606384328,4983
"Cov[65, 68]",1.03991455610268,4983
"Cov[65, 69]",1.03014301857648,4983
"Cov[65, 70]",1.04618806682383,4983
"Cov[66, 1]",1.16161843049957,4983
"Cov[66, 2]",1.0514678178769,4983
"Cov[66, 3]",1.0519903023483,4983
"Cov[66, 4]",1.17537589592929,4983
"Cov[66, 5]",1.00332705185691,4983
"Cov[66, 6]",1.03812956341884,4983
"Cov[66, 7]",1.01974225222281,4983
"Cov[66, 8]",1.1625590575695,4983
"Cov[66, 9]",1.02361568485547,4983
"Cov[66, 10]",1.0857794182923,4983
"Cov[66, 11]",1.06504719549263,4983
"Cov[66, 12]",1.05267115551452,4983
"Cov[66, 13]",1.1309147061017,4983
"Cov[66, 14]",1.23737943361231,4983
"Cov[66, 15]",1.05679565993613,4983
"Cov[66, 16]",1.15005944444612,4983
"Cov[66, 17]",1.19334573769704,4983
"Cov[66, 18]",1.08146598802002,4983
"Cov[66, 19]",1.09126628793863,4983
"Cov[66, 20]",1.06834361230741,4983
"Cov[66, 21]",1.17004356767539,4983
"Cov[66, 22]",1.09920686782042,4983
"Cov[66, 23]",1.09957182565244,4983
"Cov[66, 24]",1.04727713156156,4983
"Cov[66, 25]",1.17082163914131,4983
"Cov[66, 26]",1.17948857816891,4983
"Cov[66, 27]",1.29699315176978,4983
"Cov[66, 28]",1.07182815801409,4983
"Cov[66, 29]",1.3205285697925,4983
"Cov[66, 30]",1.03019352914981,4983
"Cov[66, 31]",1.11566599646397,4983
"Cov[66, 32]",1.0268410477677,4983
"Cov[66, 33]",1.09181971752013,4983
"Cov[66, 34]",1.01414218938646,4983
"Cov[66, 35]",1.01061235159666,4983
"Cov[66, 36]",1.31534289393133,4983
"Cov[66, 37]",1.16088573434957,4983
"Cov[66, 38]",1.03688994419015,4983
"Cov[66, 39]",1.29704733982737,4983
"Cov[66, 40]",1.13574945722001,4983
"Cov[66, 41]",1.05861364585056,4983
"Cov[66, 42]",1.28696957678479,4983
"Cov[66, 43]",1.01248661086566,4983
"Cov[66, 44]",1.24146270024366,4983
"Cov[66, 45]",1.01258164427362,4983
"Cov[66, 46]",1.04537513543422,4983
"Cov[66, 47]",1.10835481332884,4983
"Cov[66, 48]",1.1138344022446,4983
"Cov[66, 49]",1.3699951116338,4983
"Cov[66, 50]",1.22970811297518,4983
"Cov[66, 51]",1.0654475280594,4983
"Cov[66, 52]",1.00954888137193,4983
"Cov[66, 53]",1.16801043304357,4983
"Cov[66, 54]",1.10668198519233,4983
"Cov[66, 55]",1.14959142708323,4983
